geo,country,year,energy_production
ago,Angola,1971,9118.0
ago,Angola,1972,10520.0
ago,Angola,1973,11680.0
ago,Angola,1974,12110.0
ago,Angola,1975,11400.0
ago,Angola,1976,11160.0
ago,Angola,1977,10710.0
ago,Angola,1978,10180.0
ago,Angola,1979,11000.0
ago,Angola,1980,11300.0
ago,Angola,1981,10300.0
ago,Angola,1982,10400.0
ago,Angola,1983,12910.0
ago,Angola,1984,14290.0
ago,Angola,1985,15740.0
ago,Angola,1986,18340.0
ago,Angola,1987,22320.0
ago,Angola,1988,27060.0
ago,Angola,1989,27190.0
ago,Angola,1990,28650.0
ago,Angola,1991,29960.0
ago,Angola,1992,32750.0
ago,Angola,1993,30540.0
ago,Angola,1994,32950.0
ago,Angola,1995,36410.0
ago,Angola,1996,39790.0
ago,Angola,1997,41560.0
ago,Angola,1998,42970.0
ago,Angola,1999,43550.0
ago,Angola,2000,43680.0
ago,Angola,2001,43460.0
ago,Angola,2002,51430.0
ago,Angola,2003,51350.0
ago,Angola,2004,57610.0
ago,Angola,2005,70910.0
ago,Angola,2006,79990.0
ago,Angola,2007,95050.0
ago,Angola,2008,105800.0
ago,Angola,2009,101000.0
alb,Albania,1971,2418.0
alb,Albania,1972,2961.0
alb,Albania,1973,3001.0
alb,Albania,1974,2707.0
alb,Albania,1975,2909.0
alb,Albania,1976,3078.0
alb,Albania,1977,3170.0
alb,Albania,1978,3476.0
alb,Albania,1979,3386.0
alb,Albania,1980,3428.0
alb,Albania,1981,2687.0
alb,Albania,1982,2650.0
alb,Albania,1983,2808.0
alb,Albania,1984,3011.0
alb,Albania,1985,2809.0
alb,Albania,1986,2998.0
alb,Albania,1987,2903.0
alb,Albania,1988,2891.0
alb,Albania,1989,2901.0
alb,Albania,1990,2449.0
alb,Albania,1991,1915.0
alb,Albania,1992,1398.0
alb,Albania,1993,1326.0
alb,Albania,1994,1278.0
alb,Albania,1995,1236.0
alb,Albania,1996,1325.0
alb,Albania,1997,1102.0
alb,Albania,1998,1085.0
alb,Albania,1999,1070.0
alb,Albania,2000,986.0
alb,Albania,2001,882.9
alb,Albania,2002,959.3
alb,Albania,2003,1046.0
alb,Albania,2004,1153.0
alb,Albania,2005,1166.0
alb,Albania,2006,1192.0
alb,Albania,2007,1055.0
alb,Albania,2008,1153.0
alb,Albania,2009,1254.0
are,UAE,1971,52790.0
are,UAE,1972,59790.0
are,UAE,1973,76140.0
are,UAE,1974,83250.0
are,UAE,1975,84430.0
are,UAE,1976,97020.0
are,UAE,1977,101300.0
are,UAE,1978,94610.0
are,UAE,1979,95380.0
are,UAE,1980,90210.0
are,UAE,1981,82500.0
are,UAE,1982,71010.0
are,UAE,1983,66240.0
are,UAE,1984,64300.0
are,UAE,1985,63410.0
are,UAE,1986,73230.0
are,UAE,1987,80110.0
are,UAE,1988,83690.0
are,UAE,1989,101100.0
are,UAE,1990,110200.0
are,UAE,1991,127300.0
are,UAE,1992,134000.0
are,UAE,1993,131300.0
are,UAE,1994,133600.0
are,UAE,1995,137000.0
are,UAE,1996,142100.0
are,UAE,1997,147200.0
are,UAE,1998,150900.0
are,UAE,1999,142700.0
are,UAE,2000,156400.0
are,UAE,2001,152300.0
are,UAE,2002,149000.0
are,UAE,2003,163300.0
are,UAE,2004,171100.0
are,UAE,2005,174400.0
are,UAE,2006,185100.0
are,UAE,2007,185500.0
are,UAE,2008,187000.0
are,UAE,2009,168800.0
arg,Argentina,1971,30560.0
arg,Argentina,1972,30960.0
arg,Argentina,1973,30530.0
arg,Argentina,1974,30880.0
arg,Argentina,1975,30640.0
arg,Argentina,1976,31040.0
arg,Argentina,1977,32700.0
arg,Argentina,1978,33920.0
arg,Argentina,1979,36350.0
arg,Argentina,1980,38810.0
arg,Argentina,1981,39450.0
arg,Argentina,1982,39980.0
arg,Argentina,1983,41990.0
arg,Argentina,1984,42930.0
arg,Argentina,1985,42560.0
arg,Argentina,1986,42870.0
arg,Argentina,1987,43320.0
arg,Argentina,1988,46260.0
arg,Argentina,1989,47240.0
arg,Argentina,1990,48420.0
arg,Argentina,1991,50220.0
arg,Argentina,1992,54320.0
arg,Argentina,1993,56950.0
arg,Argentina,1994,62400.0
arg,Argentina,1995,66880.0
arg,Argentina,1996,72040.0
arg,Argentina,1997,77470.0
arg,Argentina,1998,79680.0
arg,Argentina,1999,80060.0
arg,Argentina,2000,82260.0
arg,Argentina,2001,84490.0
arg,Argentina,2002,81340.0
arg,Argentina,2003,84270.0
arg,Argentina,2004,87130.0
arg,Argentina,2005,84690.0
arg,Argentina,2006,86190.0
arg,Argentina,2007,82870.0
arg,Argentina,2008,82860.0
arg,Argentina,2009,80820.0
arm,Armenia,1990,137.3
arm,Armenia,1991,135.2
arm,Armenia,1992,262.7
arm,Armenia,1993,370.1
arm,Armenia,1994,303.1
arm,Armenia,1995,245.2
arm,Armenia,1996,741.8
arm,Armenia,1997,539.3
arm,Armenia,1998,547.3
arm,Armenia,1999,645.7
arm,Armenia,2000,632.0
arm,Armenia,2001,602.1
arm,Armenia,2002,738.3
arm,Armenia,2003,692.1
arm,Armenia,2004,746.4
arm,Armenia,2005,861.3
arm,Armenia,2006,846.0
arm,Armenia,2007,825.9
arm,Armenia,2008,797.1
arm,Armenia,2009,824.9
aus,Australia,1960,21310.0
aus,Australia,1961,22540.0
aus,Australia,1962,22890.0
aus,Australia,1963,23570.0
aus,Australia,1964,25360.0
aus,Australia,1965,28290.0
aus,Australia,1966,29580.0
aus,Australia,1967,31220.0
aus,Australia,1968,35270.0
aus,Australia,1969,38710.0
aus,Australia,1970,47700.0
aus,Australia,1971,53850.0
aus,Australia,1972,62430.0
aus,Australia,1973,67990.0
aus,Australia,1974,67500.0
aus,Australia,1975,74960.0
aus,Australia,1976,75250.0
aus,Australia,1977,82250.0
aus,Australia,1978,81620.0
aus,Australia,1979,86520.0
aus,Australia,1980,85410.0
aus,Australia,1981,97200.0
aus,Australia,1982,98610.0
aus,Australia,1983,107400.0
aus,Australia,1984,118400.0
aus,Australia,1985,128100.0
aus,Australia,1986,136500.0
aus,Australia,1987,148900.0
aus,Australia,1988,136700.0
aus,Australia,1989,144700.0
aus,Australia,1990,157500.0
aus,Australia,1991,167000.0
aus,Australia,1992,172100.0
aus,Australia,1993,174900.0
aus,Australia,1994,173500.0
aus,Australia,1995,186900.0
aus,Australia,1996,189800.0
aus,Australia,1997,201000.0
aus,Australia,1998,216500.0
aus,Australia,1999,213500.0
aus,Australia,2000,233600.0
aus,Australia,2001,253800.0
aus,Australia,2002,263500.0
aus,Australia,2003,263600.0
aus,Australia,2004,269300.0
aus,Australia,2005,280100.0
aus,Australia,2006,281500.0
aus,Australia,2007,298600.0
aus,Australia,2008,301000.0
aus,Australia,2009,310700.0
aus,Australia,2010,324000.0
aut,Austria,1960,7358.0
aut,Austria,1961,7122.0
aut,Austria,1962,7285.0
aut,Austria,1963,7749.0
aut,Austria,1964,7698.0
aut,Austria,1965,7995.0
aut,Austria,1966,8153.0
aut,Austria,1967,7793.0
aut,Austria,1968,7558.0
aut,Austria,1969,7362.0
aut,Austria,1970,7953.0
aut,Austria,1971,7366.0
aut,Austria,1972,7333.0
aut,Austria,1973,7919.0
aut,Austria,1974,7816.0
aut,Austria,1975,7805.0
aut,Austria,1976,7236.0
aut,Austria,1977,7668.0
aut,Austria,1978,7828.0
aut,Austria,1979,8007.0
aut,Austria,1980,7632.0
aut,Austria,1981,7414.0
aut,Austria,1982,7491.0
aut,Austria,1983,7302.0
aut,Austria,1984,7352.0
aut,Austria,1985,7562.0
aut,Austria,1986,7663.0
aut,Austria,1987,8058.0
aut,Austria,1988,9190.0
aut,Austria,1989,8619.0
aut,Austria,1990,8107.0
aut,Austria,1991,8349.0
aut,Austria,1992,8555.0
aut,Austria,1993,8765.0
aut,Austria,1994,8397.0
aut,Austria,1995,8738.0
aut,Austria,1996,8634.0
aut,Austria,1997,8706.0
aut,Austria,1998,8881.0
aut,Austria,1999,9721.0
aut,Austria,2000,9780.0
aut,Austria,2001,9775.0
aut,Austria,2002,9819.0
aut,Austria,2003,9601.0
aut,Austria,2004,9898.0
aut,Austria,2005,10060.0
aut,Austria,2006,10140.0
aut,Austria,2007,10880.0
aut,Austria,2008,11220.0
aut,Austria,2009,11400.0
aut,Austria,2010,11170.0
aze,Azerbaijan,1990,20640.0
aze,Azerbaijan,1991,18970.0
aze,Azerbaijan,1992,18150.0
aze,Azerbaijan,1993,16390.0
aze,Azerbaijan,1994,14940.0
aze,Azerbaijan,1995,14730.0
aze,Azerbaijan,1996,14390.0
aze,Azerbaijan,1997,14100.0
aze,Azerbaijan,1998,16330.0
aze,Azerbaijan,1999,19040.0
aze,Azerbaijan,2000,18960.0
aze,Azerbaijan,2001,19580.0
aze,Azerbaijan,2002,19750.0
aze,Azerbaijan,2003,19830.0
aze,Azerbaijan,2004,20050.0
aze,Azerbaijan,2005,27230.0
aze,Azerbaijan,2006,38130.0
aze,Azerbaijan,2007,52120.0
aze,Azerbaijan,2008,58630.0
aze,Azerbaijan,2009,64560.0
bel,Belgium,1960,14000.0
bel,Belgium,1961,13420.0
bel,Belgium,1962,13230.0
bel,Belgium,1963,13360.0
bel,Belgium,1964,13290.0
bel,Belgium,1965,12350.0
bel,Belgium,1966,10930.0
bel,Belgium,1967,10280.0
bel,Belgium,1968,9266.0
bel,Belgium,1969,8261.0
bel,Belgium,1970,7121.0
bel,Belgium,1971,6845.0
bel,Belgium,1972,6568.0
bel,Belgium,1973,6509.0
bel,Belgium,1974,6158.0
bel,Belgium,1975,7965.0
bel,Belgium,1976,8680.0
bel,Belgium,1977,9058.0
bel,Belgium,1978,8275.0
bel,Belgium,1979,7618.0
bel,Belgium,1980,8093.0
bel,Belgium,1981,8175.0
bel,Belgium,1982,9067.0
bel,Belgium,1983,10950.0
bel,Belgium,1984,12110.0
bel,Belgium,1985,13960.0
bel,Belgium,1986,14690.0
bel,Belgium,1987,14480.0
bel,Belgium,1988,13440.0
bel,Belgium,1989,12960.0
bel,Belgium,1990,13100.0
bel,Belgium,1991,12970.0
bel,Belgium,1992,12730.0
bel,Belgium,1993,12100.0
bel,Belgium,1994,11620.0
bel,Belgium,1995,11930.0
bel,Belgium,1996,12360.0
bel,Belgium,1997,13400.0
bel,Belgium,1998,13110.0
bel,Belgium,1999,13910.0
bel,Belgium,2000,13730.0
bel,Belgium,2001,13320.0
bel,Belgium,2002,13500.0
bel,Belgium,2003,13700.0
bel,Belgium,2004,13750.0
bel,Belgium,2005,13910.0
bel,Belgium,2006,13770.0
bel,Belgium,2007,14370.0
bel,Belgium,2008,14540.0
bel,Belgium,2009,15320.0
bel,Belgium,2010,15350.0
ben,Benin,1971,1002.0
ben,Benin,1972,1022.0
ben,Benin,1973,1043.0
ben,Benin,1974,1064.0
ben,Benin,1975,1086.0
ben,Benin,1976,1108.0
ben,Benin,1977,1131.0
ben,Benin,1978,1156.0
ben,Benin,1979,1183.0
ben,Benin,1980,1212.0
ben,Benin,1981,1459.0
ben,Benin,1982,1504.0
ben,Benin,1983,1327.0
ben,Benin,1984,1343.0
ben,Benin,1985,1704.0
ben,Benin,1986,1781.0
ben,Benin,1987,1764.0
ben,Benin,1988,1727.0
ben,Benin,1989,1719.0
ben,Benin,1990,1774.0
ben,Benin,1991,1804.0
ben,Benin,1992,1780.0
ben,Benin,1993,1838.0
ben,Benin,1994,1851.0
ben,Benin,1995,1852.0
ben,Benin,1996,1923.0
ben,Benin,1997,1888.0
ben,Benin,1998,1850.0
ben,Benin,1999,1786.0
ben,Benin,2000,1445.0
ben,Benin,2001,1490.0
ben,Benin,2002,1545.0
ben,Benin,2003,1576.0
ben,Benin,2004,1623.0
ben,Benin,2005,1672.0
ben,Benin,2006,1827.0
ben,Benin,2007,1885.0
ben,Benin,2008,1940.0
ben,Benin,2009,1996.0
bgd,Bangladesh,1971,4848.0
bgd,Bangladesh,1972,5035.0
bgd,Bangladesh,1973,5343.0
bgd,Bangladesh,1974,5475.0
bgd,Bangladesh,1975,5455.0
bgd,Bangladesh,1976,5783.0
bgd,Bangladesh,1977,6023.0
bgd,Bangladesh,1978,6175.0
bgd,Bangladesh,1979,6403.0
bgd,Bangladesh,1980,6745.0
bgd,Bangladesh,1981,6878.0
bgd,Bangladesh,1982,7330.0
bgd,Bangladesh,1983,7780.0
bgd,Bangladesh,1984,7973.0
bgd,Bangladesh,1985,8417.0
bgd,Bangladesh,1986,8950.0
bgd,Bangladesh,1987,8780.0
bgd,Bangladesh,1988,9824.0
bgd,Bangladesh,1989,10230.0
bgd,Bangladesh,1990,10760.0
bgd,Bangladesh,1991,10850.0
bgd,Bangladesh,1992,11370.0
bgd,Bangladesh,1993,11960.0
bgd,Bangladesh,1994,12450.0
bgd,Bangladesh,1995,12780.0
bgd,Bangladesh,1996,12960.0
bgd,Bangladesh,1997,13100.0
bgd,Bangladesh,1998,13700.0
bgd,Bangladesh,1999,14440.0
bgd,Bangladesh,2000,15160.0
bgd,Bangladesh,2001,16180.0
bgd,Bangladesh,2002,16740.0
bgd,Bangladesh,2003,17550.0
bgd,Bangladesh,2004,18430.0
bgd,Bangladesh,2005,19340.0
bgd,Bangladesh,2006,21230.0
bgd,Bangladesh,2007,22130.0
bgd,Bangladesh,2008,23390.0
bgd,Bangladesh,2009,24840.0
bgr,Bulgaria,1971,5712.0
bgr,Bulgaria,1972,5597.0
bgr,Bulgaria,1973,5474.0
bgr,Bulgaria,1974,5154.0
bgr,Bulgaria,1975,6138.0
bgr,Bulgaria,1976,6358.0
bgr,Bulgaria,1977,6564.0
bgr,Bulgaria,1978,6730.0
bgr,Bulgaria,1979,7324.0
bgr,Bulgaria,1980,7737.0
bgr,Bulgaria,1981,8530.0
bgr,Bulgaria,1982,9355.0
bgr,Bulgaria,1983,9647.0
bgr,Bulgaria,1984,9943.0
bgr,Bulgaria,1985,9530.0
bgr,Bulgaria,1986,9875.0
bgr,Bulgaria,1987,10040.0
bgr,Bulgaria,1988,10500.0
bgr,Bulgaria,1989,10140.0
bgr,Bulgaria,1990,9613.0
bgr,Bulgaria,1991,8503.0
bgr,Bulgaria,1992,8833.0
bgr,Bulgaria,1993,9284.0
bgr,Bulgaria,1994,9423.0
bgr,Bulgaria,1995,10300.0
bgr,Bulgaria,1996,10680.0
bgr,Bulgaria,1997,10220.0
bgr,Bulgaria,1998,10160.0
bgr,Bulgaria,1999,9160.0
bgr,Bulgaria,2000,9917.0
bgr,Bulgaria,2001,10410.0
bgr,Bulgaria,2002,10650.0
bgr,Bulgaria,2003,10220.0
bgr,Bulgaria,2004,10270.0
bgr,Bulgaria,2005,10650.0
bgr,Bulgaria,2006,11040.0
bgr,Bulgaria,2007,9972.0
bgr,Bulgaria,2008,10240.0
bgr,Bulgaria,2009,9826.0
bhr,Bahrain,1971,10670.0
bhr,Bahrain,1972,10080.0
bhr,Bahrain,1973,10830.0
bhr,Bahrain,1974,11460.0
bhr,Bahrain,1975,9960.0
bhr,Bahrain,1976,10330.0
bhr,Bahrain,1977,11990.0
bhr,Bahrain,1978,11710.0
bhr,Bahrain,1979,12090.0
bhr,Bahrain,1980,11990.0
bhr,Bahrain,1981,12950.0
bhr,Bahrain,1982,10610.0
bhr,Bahrain,1983,9913.0
bhr,Bahrain,1984,11130.0
bhr,Bahrain,1985,11090.0
bhr,Bahrain,1986,12610.0
bhr,Bahrain,1987,12890.0
bhr,Bahrain,1988,13160.0
bhr,Bahrain,1989,13360.0
bhr,Bahrain,1990,13440.0
bhr,Bahrain,1991,12980.0
bhr,Bahrain,1992,13480.0
bhr,Bahrain,1993,13860.0
bhr,Bahrain,1994,13590.0
bhr,Bahrain,1995,13650.0
bhr,Bahrain,1996,13920.0
bhr,Bahrain,1997,14290.0
bhr,Bahrain,1998,14730.0
bhr,Bahrain,1999,14530.0
bhr,Bahrain,2000,14860.0
bhr,Bahrain,2001,14870.0
bhr,Bahrain,2002,15270.0
bhr,Bahrain,2003,15630.0
bhr,Bahrain,2004,15830.0
bhr,Bahrain,2005,16130.0
bhr,Bahrain,2006,16500.0
bhr,Bahrain,2007,17020.0
bhr,Bahrain,2008,17490.0
bhr,Bahrain,2009,17550.0
bih,Bosnia and Herzegovina,1990,4604.0
bih,Bosnia and Herzegovina,1991,4322.0
bih,Bosnia and Herzegovina,1992,3642.0
bih,Bosnia and Herzegovina,1993,3128.0
bih,Bosnia and Herzegovina,1994,758.1
bih,Bosnia and Herzegovina,1995,816.9
bih,Bosnia and Herzegovina,1996,1109.0
bih,Bosnia and Herzegovina,1997,2146.0
bih,Bosnia and Herzegovina,1998,2576.0
bih,Bosnia and Herzegovina,1999,2614.0
bih,Bosnia and Herzegovina,2000,3076.0
bih,Bosnia and Herzegovina,2001,3096.0
bih,Bosnia and Herzegovina,2002,3311.0
bih,Bosnia and Herzegovina,2003,3485.0
bih,Bosnia and Herzegovina,2004,3589.0
bih,Bosnia and Herzegovina,2005,3646.0
bih,Bosnia and Herzegovina,2006,3964.0
bih,Bosnia and Herzegovina,2007,3947.0
bih,Bosnia and Herzegovina,2008,4349.0
bih,Bosnia and Herzegovina,2009,4474.0
blr,Belarus,1990,3340.0
blr,Belarus,1991,3475.0
blr,Belarus,1992,3501.0
blr,Belarus,1993,3222.0
blr,Belarus,1994,3445.0
blr,Belarus,1995,3319.0
blr,Belarus,1996,3326.0
blr,Belarus,1997,3317.0
blr,Belarus,1998,3194.0
blr,Belarus,1999,3506.0
blr,Belarus,2000,3518.0
blr,Belarus,2001,3599.0
blr,Belarus,2002,3679.0
blr,Belarus,2003,3578.0
blr,Belarus,2004,3627.0
blr,Belarus,2005,3813.0
blr,Belarus,2006,3917.0
blr,Belarus,2007,4010.0
blr,Belarus,2008,4032.0
blr,Belarus,2009,4045.0
bol,Bolivia,1971,2295.0
bol,Bolivia,1972,3788.0
bol,Bolivia,1973,4567.0
bol,Bolivia,1974,4457.0
bol,Bolivia,1975,4265.0
bol,Bolivia,1976,4369.0
bol,Bolivia,1977,4169.0
bol,Bolivia,1978,4036.0
bol,Bolivia,1979,3961.0
bol,Bolivia,1980,4365.0
bol,Bolivia,1981,4513.0
bol,Bolivia,1982,4719.0
bol,Bolivia,1983,4809.0
bol,Bolivia,1984,4747.0
bol,Bolivia,1985,4725.0
bol,Bolivia,1986,4653.0
bol,Bolivia,1987,4427.0
bol,Bolivia,1988,4632.0
bol,Bolivia,1989,4753.0
bol,Bolivia,1990,4923.0
bol,Bolivia,1991,5052.0
bol,Bolivia,1992,5058.0
bol,Bolivia,1993,5148.0
bol,Bolivia,1994,5571.0
bol,Bolivia,1995,5773.0
bol,Bolivia,1996,5944.0
bol,Bolivia,1997,5796.0
bol,Bolivia,1998,5989.0
bol,Bolivia,1999,5190.0
bol,Bolivia,2000,5543.0
bol,Bolivia,2001,6225.0
bol,Bolivia,2002,7051.0
bol,Bolivia,2003,8048.0
bol,Bolivia,2004,10760.0
bol,Bolivia,2005,13920.0
bol,Bolivia,2006,14650.0
bol,Bolivia,2007,15510.0
bol,Bolivia,2008,16170.0
bol,Bolivia,2009,14190.0
bra,Brazil,1971,49120.0
bra,Brazil,1972,50380.0
bra,Brazil,1973,51240.0
bra,Brazil,1974,53580.0
bra,Brazil,1975,53910.0
bra,Brazil,1976,54170.0
bra,Brazil,1977,55850.0
bra,Brazil,1978,57180.0
bra,Brazil,1979,60570.0
bra,Brazil,1980,64350.0
bra,Brazil,1981,66540.0
bra,Brazil,1982,71070.0
bra,Brazil,1983,80090.0
bra,Brazil,1984,94050.0
bra,Brazil,1985,102400.0
bra,Brazil,1986,102000.0
bra,Brazil,1987,105500.0
bra,Brazil,1988,104700.0
bra,Brazil,1989,107700.0
bra,Brazil,1990,104200.0
bra,Brazil,1991,104800.0
bra,Brazil,1992,104700.0
bra,Brazil,1993,105700.0
bra,Brazil,1994,110700.0
bra,Brazil,1995,112100.0
bra,Brazil,1996,118600.0
bra,Brazil,1997,126300.0
bra,Brazil,1998,133500.0
bra,Brazil,1999,141500.0
bra,Brazil,2000,148300.0
bra,Brazil,2001,152200.0
bra,Brazil,2002,167400.0
bra,Brazil,2003,178300.0
bra,Brazil,2004,182600.0
bra,Brazil,2005,194800.0
bra,Brazil,2006,206500.0
bra,Brazil,2007,216400.0
bra,Brazil,2008,228200.0
bra,Brazil,2009,230300.0
brn,Brunei,1971,6651.0
brn,Brunei,1972,9348.0
brn,Brunei,1973,13160.0
brn,Brunei,1974,13600.0
brn,Brunei,1975,14270.0
brn,Brunei,1976,17660.0
brn,Brunei,1977,18880.0
brn,Brunei,1978,18920.0
brn,Brunei,1979,20330.0
brn,Brunei,1980,21140.0
brn,Brunei,1981,16720.0
brn,Brunei,1982,16980.0
brn,Brunei,1983,17210.0
brn,Brunei,1984,16410.0
brn,Brunei,1985,16060.0
brn,Brunei,1986,15640.0
brn,Brunei,1987,15530.0
brn,Brunei,1988,15150.0
brn,Brunei,1989,15280.0
brn,Brunei,1990,15640.0
brn,Brunei,1991,16360.0
brn,Brunei,1992,17520.0
brn,Brunei,1993,17170.0
brn,Brunei,1994,17620.0
brn,Brunei,1995,18240.0
brn,Brunei,1996,17670.0
brn,Brunei,1997,17550.0
brn,Brunei,1998,16960.0
brn,Brunei,1999,18580.0
brn,Brunei,2000,19680.0
brn,Brunei,2001,19850.0
brn,Brunei,2002,20270.0
brn,Brunei,2003,21200.0
brn,Brunei,2004,20750.0
brn,Brunei,2005,21060.0
brn,Brunei,2006,22320.0
brn,Brunei,2007,20750.0
brn,Brunei,2008,21130.0
brn,Brunei,2009,18940.0
bwa,Botswana,1981,603.9
bwa,Botswana,1982,637.5
bwa,Botswana,1983,638.3
bwa,Botswana,1984,650.5
bwa,Botswana,1985,691.9
bwa,Botswana,1986,739.0
bwa,Botswana,1987,725.8
bwa,Botswana,1988,868.3
bwa,Botswana,1989,914.5
bwa,Botswana,1990,910.5
bwa,Botswana,1991,935.7
bwa,Botswana,1992,1039.0
bwa,Botswana,1993,1051.0
bwa,Botswana,1994,1067.0
bwa,Botswana,1995,1059.0
bwa,Botswana,1996,973.1
bwa,Botswana,1997,991.7
bwa,Botswana,1998,1115.0
bwa,Botswana,1999,1125.0
bwa,Botswana,2000,1127.0
bwa,Botswana,2001,1116.0
bwa,Botswana,2002,1119.0
bwa,Botswana,2003,1028.0
bwa,Botswana,2004,1018.0
bwa,Botswana,2005,1063.0
bwa,Botswana,2006,1055.0
bwa,Botswana,2007,979.2
bwa,Botswana,2008,1037.0
bwa,Botswana,2009,938.1
can,Canada,1960,57090.0
can,Canada,1961,64250.0
can,Canada,1962,74150.0
can,Canada,1963,78850.0
can,Canada,1964,85280.0
can,Canada,1965,89720.0
can,Canada,1966,96840.0
can,Canada,1967,104100.0
can,Canada,1968,113200.0
can,Canada,1969,125500.0
can,Canada,1970,144800.0
can,Canada,1971,155800.0
can,Canada,1972,176800.0
can,Canada,1973,198200.0
can,Canada,1974,191900.0
can,Canada,1975,187600.0
can,Canada,1976,182100.0
can,Canada,1977,189900.0
can,Canada,1978,191100.0
can,Canada,1979,210100.0
can,Canada,1980,207400.0
can,Canada,1981,200700.0
can,Canada,1982,202700.0
can,Canada,1983,207200.0
can,Canada,1984,228700.0
can,Canada,1985,241200.0
can,Canada,1986,239700.0
can,Canada,1987,252700.0
can,Canada,1988,272800.0
can,Canada,1989,274000.0
can,Canada,1990,273700.0
can,Canada,1991,285200.0
can,Canada,1992,294200.0
can,Canada,1993,315900.0
can,Canada,1994,338500.0
can,Canada,1995,348900.0
can,Canada,1996,358300.0
can,Canada,1997,365100.0
can,Canada,1998,365400.0
can,Canada,1999,364400.0
can,Canada,2000,372700.0
can,Canada,2001,377000.0
can,Canada,2002,384100.0
can,Canada,2003,386200.0
can,Canada,2004,397900.0
can,Canada,2005,401100.0
can,Canada,2006,410800.0
can,Canada,2007,416400.0
can,Canada,2008,406100.0
can,Canada,2009,389800.0
can,Canada,2010,395800.0
che,Switzerland,1960,2111.0
che,Switzerland,1961,2197.0
che,Switzerland,1962,2205.0
che,Switzerland,1963,2322.0
che,Switzerland,1964,2281.0
che,Switzerland,1965,2527.0
che,Switzerland,1966,2729.0
che,Switzerland,1967,2903.0
che,Switzerland,1968,2848.0
che,Switzerland,1969,2773.0
che,Switzerland,1970,3360.0
che,Switzerland,1971,2905.0
che,Switzerland,1972,3325.0
che,Switzerland,1973,4280.0
che,Switzerland,1974,4429.0
che,Switzerland,1975,5101.0
che,Switzerland,1976,4500.0
che,Switzerland,1977,5379.0
che,Switzerland,1978,5319.0
che,Switzerland,1979,6246.0
che,Switzerland,1980,7030.0
che,Switzerland,1981,7639.0
che,Switzerland,1982,7724.0
che,Switzerland,1983,7796.0
che,Switzerland,1984,8097.0
che,Switzerland,1985,9413.0
che,Switzerland,1986,9547.0
che,Switzerland,1987,9815.0
che,Switzerland,1988,9860.0
che,Switzerland,1989,9359.0
che,Switzerland,1990,10250.0
che,Switzerland,1991,10400.0
che,Switzerland,1992,10570.0
che,Switzerland,1993,10860.0
che,Switzerland,1994,11370.0
che,Switzerland,1995,11210.0
che,Switzerland,1996,10810.0
che,Switzerland,1997,11280.0
che,Switzerland,1998,11420.0
che,Switzerland,1999,12060.0
che,Switzerland,2000,12020.0
che,Switzerland,2001,12560.0
che,Switzerland,2002,12150.0
che,Switzerland,2003,12260.0
che,Switzerland,2004,12070.0
che,Switzerland,2005,10980.0
che,Switzerland,2006,12240.0
che,Switzerland,2007,12660.0
che,Switzerland,2008,12800.0
che,Switzerland,2009,12770.0
che,Switzerland,2010,12710.0
chl,Chile,1971,5344.0
chl,Chile,1972,5407.0
chl,Chile,1973,5081.0
chl,Chile,1974,5097.0
chl,Chile,1975,4984.0
chl,Chile,1976,5183.0
chl,Chile,1977,5272.0
chl,Chile,1978,5313.0
chl,Chile,1979,5015.0
chl,Chile,1980,5801.0
chl,Chile,1981,6213.0
chl,Chile,1982,6354.0
chl,Chile,1983,6487.0
chl,Chile,1984,6751.0
chl,Chile,1985,6807.0
chl,Chile,1986,7014.0
chl,Chile,1987,7074.0
chl,Chile,1988,7249.0
chl,Chile,1989,7443.0
chl,Chile,1990,7470.0
chl,Chile,1991,7891.0
chl,Chile,1992,8178.0
chl,Chile,1993,7776.0
chl,Chile,1994,7857.0
chl,Chile,1995,7846.0
chl,Chile,1996,7874.0
chl,Chile,1997,7909.0
chl,Chile,1998,7650.0
chl,Chile,1999,7497.0
chl,Chile,2000,8116.0
chl,Chile,2001,8608.0
chl,Chile,2002,8604.0
chl,Chile,2003,8096.0
chl,Chile,2004,8083.0
chl,Chile,2005,8873.0
chl,Chile,2006,9157.0
chl,Chile,2007,8499.0
chl,Chile,2008,9056.0
chl,Chile,2009,9299.0
chl,Chile,2010,9556.0
chn,China,1971,394100.0
chn,China,1972,414700.0
chn,China,1973,431400.0
chn,China,1974,446100.0
chn,China,1975,497100.0
chn,China,1976,511800.0
chn,China,1977,556100.0
chn,China,1978,604200.0
chn,China,1979,618500.0
chn,China,1980,615500.0
chn,China,1981,612300.0
chn,China,1982,637800.0
chn,China,1983,669300.0
chn,China,1984,717200.0
chn,China,1985,743500.0
chn,China,1986,763000.0
chn,China,1987,785600.0
chn,China,1988,817100.0
chn,China,1989,858600.0
chn,China,1990,886300.0
chn,China,1991,895000.0
chn,China,1992,912100.0
chn,China,1993,940500.0
chn,China,1994,992400.0
chn,China,1995,1066000.0
chn,China,1996,1096000.0
chn,China,1997,1095000.0
chn,China,1998,1085000.0
chn,China,1999,1062000.0
chn,China,2000,1064000.0
chn,China,2001,1094000.0
chn,China,2002,1171000.0
chn,China,2003,1317000.0
chn,China,2004,1493000.0
chn,China,2005,1623000.0
chn,China,2006,1728000.0
chn,China,2007,1824000.0
chn,China,2008,1990000.0
chn,China,2009,2085000.0
